B01,B03,B04,B06,B08,B11
1081.6678445229682,1343.9257950530036,1437.321554770318,1937.844522968198,1994.5795053003533,2136.5653710247348
1064.205574912892,1327.3379790940767,1415.1951219512196,1937.8292682926829,2012.1010452961673,2115.7665505226482
1043.3958333333333,1283.40625,1362.1597222222222,1937.4027777777778,2024.3784722222222,2089.5173611111113
1022.887323943662,1266.7676056338028,1337.0281690140846,1940.0774647887324,2053.0528169014083,2072.8978873239435
1000.3275261324042,1232.651567944251,1296.588850174216,1938.623693379791,2066.8397212543555,2048.574912891986
983.2062937062936,1218.7447552447552,1275.9335664335665,1957.9265734265734,2097.472027972028,2043.2342657342658
962.7456445993031,1206.5261324041812,1257.2822299651568,1981.226480836237,2140.498257839721,2033.1010452961673
947.9677419354839,1201.7240143369177,1248.573476702509,1984.6666666666667,2164.1971326164876,2020.3440860215053
936.7630662020906,1196.0801393728223,1239.0104529616724,2004.2508710801394,2191.334494773519,2020.418118466899
927.3601398601398,1186.36013986014,1225.513986013986,2006.006993006993,2203.416083916084,2011.381118881119
903.0905923344948,1170.418118466899,1198.588850174216,2032.418118466899,2248.98606271777,2003.7177700348432
898.7535211267606,1172.4612676056338,1201.7922535211267,2029.105633802817,2248.573943661972,1995.5739436619717
896.1114982578397,1160.8815331010453,1189.128919860627,2004.588850174216,2218.951219512195,1971.6062717770035
889.5896551724138,1138.5206896551724,1166.1689655172413,1973.8310344827587,2182.0655172413794,1939.7137931034483
885.2578397212543,1103.1045296167247,1131.219512195122,1941.5331010452962,2137.6480836236933,1902.6968641114984
895.9359430604982,1105.864768683274,1139.2597864768684,1876.7508896797153,2062.76512455516,1858.9217081850534
904.729537366548,1096.946619217082,1135.8683274021353,1859.5836298932384,2023.0640569395018,1849.0889679715303
913.7638888888889,1108.5833333333333,1144.8402777777778,1847.767361111111,2008.267361111111,1850.15625
918.4634146341464,1115.3937282229965,1154.2160278745644,1844.8536585365853,1995.5714285714287,1857.7421602787456
924.5314685314685,1120.3286713286714,1161.5594405594406,1843.1783216783217,1986.437062937063,1864.5244755244755
928.6048951048951,1138.6713286713286,1182.43006993007,1858.0384615384614,1998.6783216783217,1881.9055944055945
939.1730103806228,1172.674740484429,1219.6955017301038,1890.3425605536331,2033.1245674740485,1917.3356401384083
952.7972027972028,1215.2937062937062,1264.3181818181818,1928.555944055944,2072.353146853147,1956.43006993007
964.1971830985915,1239.5704225352113,1288.0387323943662,1979.1514084507041,2143.0140845070423,1991.7781690140846
985.9395017793594,1276.2775800711743,1324.679715302491,2040.2704626334519,2226.1423487544484,2037.2918149466193
1018.2048611111111,1327.71875,1376.7847222222222,2119.7256944444443,2312.5798611111113,2102.8229166666665
1039.4846416382252,1349.2627986348123,1392.5255972696245,2167.419795221843,2368.075085324232,2135.1535836177472
1056.0208333333333,1365.9409722222222,1405.2152777777778,2211.152777777778,2428.8680555555557,2165.996527777778
1076.055944055944,1370.9755244755245,1406.7972027972028,2260.181818181818,2483.5174825174827,2214.171328671329
1092.4964788732395,1393.943661971831,1428.7887323943662,2288.475352112676,2525.0915492957747,2261.2323943661972
1112.6760563380283,1426.6021126760563,1463.5669014084508,2314.8380281690143,2554.5352112676055,2308.5598591549297
1135.9823943661972,1458.3661971830986,1505.661971830986,2335.1830985915494,2566.218309859155,2349.669014084507
1148.2256944444443,1480.7777777777778,1532.5,2358.184027777778,2571.3125,2380.2291666666665
1150.8807017543859,1467.677192982456,1519.817543859649,2344.1263157894737,2548.19649122807,2380.8736842105263
1150.298611111111,1463.607638888889,1514.611111111111,2358.125,2560.9166666666665,2387.7951388888887
1144.2110726643598,1445.3529411764705,1492.5847750865053,2341.968858131488,2547.833910034602,2378.0692041522493
1137.0140350877193,1419.4771929824562,1463.1859649122807,2349.2315789473682,2565.3263157894735,2378.2385964912282
1124.4471830985915,1406.0669014084508,1448.1830985915492,2329.024647887324,2555.788732394366,2353.7957746478874
1118.318339100346,1389.8373702422145,1426.6851211072665,2324.6470588235293,2570.110726643599,2343.7266435986157
1106.378947368421,1366.4035087719299,1401.6105263157895,2322.2631578947367,2569.4666666666667,2336.1929824561403
1098.6284722222222,1366.0277777777778,1402.5069444444443,2310.7986111111113,2561.2569444444443,2324.7673611111113
1083.1758620689654,1345.4689655172415,1377.5379310344827,2301.7758620689656,2554.9655172413795,2311.1758620689657
1075.3024054982818,1347.7938144329896,1378.4570446735395,2306.773195876289,2558.7903780068727,2324.831615120275
1064.4722222222222,1311.170138888889,1338.6597222222222,2290.3194444444443,2544.6458333333335,2312.3923611111113
1073.8280701754386,1301.221052631579,1329.821052631579,2281.442105263158,2527.8877192982454,2323.719298245614
1077.5314685314686,1289.4195804195804,1310.0034965034965,2280.8216783216785,2522.1678321678323,2328.7237762237764
1081.8426573426573,1297.979020979021,1317.5804195804196,2277.4125874125875,2524.013986013986,2337.5524475524476
1103.226480836237,1329.7979094076654,1352.4947735191638,2295.473867595819,2515.616724738676,2391.801393728223
1128.5669014084508,1388.274647887324,1421.1690140845071,2318.492957746479,2522.239436619718,2442.4225352112676
1150.0865051903115,1459.1418685121107,1496.453287197232,2351.7750865051903,2537.3564013840833,2494.235294117647
1210.2648083623694,1525.7491289198606,1579.9233449477351,2371.6202090592333,2501.909407665505,2583.609756097561
1235.0522648083625,1565.8222996515678,1628.5052264808362,2369.529616724739,2493.560975609756,2614.2508710801394
1262.9719298245614,1613.6736842105263,1682.5122807017544,2377.259649122807,2482.259649122807,2644.856140350877
1273.2887323943662,1640.161971830986,1713.838028169014,2379.6408450704225,2477.5352112676055,2656.5985915492956
1286.4275862068966,1666.8137931034482,1743.5206896551724,2386.0172413793102,2479.6758620689657,2671.0758620689653
1296.9059233449477,1685.6794425087107,1762.0383275261324,2386.4599303135888,2482.1254355400697,2679.4912891986064
1306.2439024390244,1685.5156794425086,1762.7003484320558,2393.1742160278745,2486.034843205575,2684.8675958188155
1314.4063604240282,1697.7597173144877,1779.816254416961,2393.7950530035337,2483.964664310954,2693.5335689045937
1322.1508771929825,1696.8947368421052,1782.6526315789474,2394.442105263158,2482.8491228070175,2693.217543859649
1334.0387323943662,1711.274647887324,1795.855633802817,2400.8380281690143,2489.8661971830984,2705.1161971830984
1340.8719723183392,1701.4463667820069,1786.2145328719723,2398.522491349481,2487.7231833910037,2704.757785467128
1345.65625,1703.7569444444443,1791.6319444444443,2409.6388888888887,2497.0138888888887,2716.8923611111113
1349.871080139373,1694.5087108013938,1783.7456445993032,2402.5052264808364,2480.362369337979,2716.466898954704
1356.2661870503598,1683.230215827338,1771.273381294964,2393.140287769784,2461.4964028776976,2714.1474820143885
1358.235294117647,1703.0726643598616,1796.5259515570933,2386.688581314879,2453.6401384083047,2714.5190311418687
1362.452296819788,1687.6678445229682,1783.7597173144877,2370.2402826855123,2422.0141342756183,2700.819787985866
1363.1549295774648,1637.4507042253522,1734.4084507042253,2308.7042253521126,2353.992957746479,2638.0457746478874
1363.2937062937062,1623.5244755244755,1714.097902097902,2266.171328671329,2330.923076923077,2599.146853146853
1368.5625,1598.829861111111,1687.982638888889,2229.284722222222,2294.1319444444443,2551.340277777778
1376.8216783216783,1590.8041958041958,1677.7342657342658,2192.3321678321677,2275.7272727272725,2504.1573426573427
1389.597902097902,1555.4825174825176,1637.1993006993007,2169.377622377622,2240.1678321678323,2461.818181818182
1393.9225352112676,1521.4507042253522,1600.119718309859,2144.8767605633802,2212.1197183098593,2433.404929577465
1405.7188612099644,1538.3167259786476,1619.0782918149466,2162.2170818505338,2231.2099644128116,2429.9893238434165
1414.6501766784452,1545.9187279151943,1626.844522968198,2172.5512367491165,2253.13074204947,2421.558303886926
1433.362369337979,1653.3519163763067,1740.1324041811847,2274.4494773519164,2377.2822299651566,2472.261324041812
1443.1853146853148,1739.8496503496503,1833.332167832168,2343.986013986014,2462.4055944055945,2525.8986013986014
1448.2711267605634,1799.5598591549297,1897.0176056338028,2397.3908450704225,2510.394366197183,2547.3380281690143
1452.3204225352113,1843.7605633802816,1950.3485915492959,2448.105633802817,2552.457746478873,2572.0035211267605
1464.9166666666667,1885.798611111111,1988.2916666666667,2479.4444444444443,2617.652777777778,2573.0069444444443
1473.3732394366198,1884.9471830985915,1984.0774647887324,2507.154929577465,2640.3169014084506,2576.1021126760565
1483.076923076923,1850.811188811189,1948.06993006993,2500.9475524475524,2620.020979020979,2565.367132867133
1490.7317073170732,1822.9198606271777,1918.4843205574914,2487.1811846689898,2604.836236933798,2547.808362369338
1494.01393728223,1817.355400696864,1910.1707317073171,2488.383275261324,2618.5714285714284,2539.1602787456445
1487.6550522648083,1805.8222996515678,1892.801393728223,2490.8989547038327,2620.815331010453,2539.8188153310102
1474.1052631578948,1807.298245614035,1895.0245614035089,2492.3964912280703,2631.5508771929826,2544.7298245614033
1458.8798586572439,1813.7703180212013,1902.3498233215548,2501.5795053003535,2645.9222614840987,2551.0812720848057
1434.951724137931,1761.2413793103449,1852.4551724137932,2466.3551724137933,2586.9862068965517,2528.848275862069
1409.9722222222222,1708.826388888889,1801.1145833333333,2418.1979166666665,2531.0486111111113,2495.0763888888887
1383.0940766550523,1653.8362369337979,1743.3728222996515,2346.205574912892,2461.679442508711,2442.651567944251
1361.9572953736654,1626.4733096085408,1715.6156583629893,2297.1281138790036,2419.5516014234877,2398.3451957295374
1337.9754385964911,1548.459649122807,1630.6315789473683,2237.838596491228,2354.722807017544,2347.3684210526317
1320.0313588850174,1522.3728222996515,1601.567944250871,2217.390243902439,2329.8606271777003,2329.418118466899
1306.161971830986,1505.9084507042253,1582.2077464788733,2207.5774647887324,2324.3098591549297,2319.3169014084506
1293.416961130742,1436.7844522968198,1506.590106007067,2164.8551236749117,2276.3533568904595,2294.3498233215546
1285.1091549295775,1416.838028169014,1484.4295774647887,2154.0704225352115,2253.992957746479,2292.943661971831
1274.0492957746478,1417.274647887324,1484.7605633802816,2128.957746478873,2225.5985915492956,2261.5845070422533
1270.774193548387,1434.2831541218638,1503.1971326164874,2136.326164874552,2224.7240143369177,2253.8028673835124
1269.862676056338,1446.5809859154929,1519.0105633802816,2146.1971830985917,2237.5774647887324,2244.7464788732395
1267.6438848920864,1459.2877697841727,1529.5071942446043,2158.8237410071943,2246.863309352518,2236.6474820143885
1270.1802120141342,1453.6325088339222,1518.2650176678446,2167.0141342756183,2264.0,2222.6395759717316
1283.9014084507041,1458.644366197183,1519.306338028169,2216.2147887323945,2327.0281690140846,2252.1021126760565
1297.055944055944,1468.3006993006993,1532.520979020979,2252.681818181818,2366.7272727272725,2287.4475524475524
1375.7386759581882,1575.4912891986062,1645.8257839721255,2368.993031358885,2480.020905923345,2469.076655052265
1397.9379310344827,1637.1689655172413,1712.1206896551723,2405.844827586207,2516.206896551724,2528.293103448276
1423.482638888889,1699.9340277777778,1782.2395833333333,2427.472222222222,2544.2291666666665,2576.8958333333335
1444.4895104895104,1741.06993006993,1828.3251748251748,2450.583916083916,2555.4405594405594,2621.7237762237764
1466.4256055363321,1760.6401384083044,1854.9446366782006,2477.325259515571,2562.0484429065746,2656.712802768166
1484.3345070422536,1808.1584507042253,1911.5352112676057,2505.718309859155,2573.556338028169,2688.8908450704225
1500.4084507042253,1844.3204225352113,1954.4225352112676,2533.2042253521126,2611.007042253521,2715.330985915493
1494.794425087108,1876.4285714285713,1992.2473867595818,2529.7212543554006,2627.198606271777,2714.2787456445994
1494.2070175438596,1880.1929824561403,2001.7649122807018,2529.6035087719297,2611.375438596491,2717.7754385964913
1480.4914675767918,1838.901023890785,1962.0716723549488,2499.279863481229,2560.0204778156995,2698.071672354949
1470.6631578947367,1828.1649122807019,1955.5754385964913,2475.2491228070176,2543.9438596491227,2677.7017543859647
1459.5296167247386,1831.6968641114984,1967.2857142857142,2455.3728222996515,2524.6341463414633,2667.97212543554
1447.846975088968,1842.153024911032,1982.743772241993,2446.1103202846975,2517.4804270462632,2655.829181494662
1431.46875,1820.7465277777778,1967.0833333333333,2425.4479166666665,2493.75,2632.4861111111113
1423.9094076655051,1802.4564459930314,1949.128919860627,2399.714285714286,2471.3379790940767,2604.306620209059
1413.0314685314686,1789.3916083916083,1935.5349650349651,2390.2832167832166,2460.5104895104896,2593.7727272727275
1382.2842105263157,1737.842105263158,1886.7754385964913,2354.79298245614,2425.361403508772,2545.694736842105
1367.840425531915,1721.2553191489362,1871.0815602836878,2331.0567375886526,2407.3617021276596,2525.950354609929
1349.6202090592335,1698.9198606271777,1848.1498257839721,2309.2229965156794,2394.2508710801394,2502.665505226481
1332.84375,1683.4444444444443,1834.267361111111,2288.3541666666665,2377.4166666666665,2479.2013888888887
1312.86925795053,1649.756183745583,1797.035335689046,2247.9363957597175,2342.8975265017666,2446.91519434629
1292.4152249134947,1620.3287197231834,1771.5328719723184,2207.712802768166,2294.6089965397923,2411.9792387543253
1273.8402777777778,1590.8993055555557,1741.8645833333333,2156.21875,2239.0416666666665,2370.2361111111113
1254.1879432624114,1562.5709219858156,1711.0248226950355,2094.6560283687945,2181.6382978723404,2323.8475177304963
1249.9442508710802,1551.0487804878048,1696.8954703832753,2065.8675958188155,2152.0696864111496,2308.0174216027876
1249.3737024221452,1535.560553633218,1683.9584775086505,2025.1141868512111,2116.968858131488,2286.6782006920416
1248.8958333333333,1530.9444444444443,1678.3506944444443,2007.361111111111,2101.0763888888887,2276.6076388888887
1252.5611510791366,1493.2985611510792,1636.5827338129495,1973.4064748201438,2031.589928057554,2251.471223021583
1256.6062717770035,1533.2369337979094,1682.135888501742,1992.8466898954705,2057.247386759582,2261.3867595818815
1251.9964912280702,1529.038596491228,1678.5333333333333,1971.9543859649123,2037.9263157894736,2249.5789473684213
1253.9094076655051,1557.7839721254356,1709.8536585365853,1954.425087108014,2029.5156794425086,2229.1114982578397
1251.3776223776224,1549.5944055944055,1699.0524475524476,1934.3146853146852,2008.9405594405594,2212.125874125874
1244.4647887323943,1543.0422535211267,1692.2570422535211,1915.0528169014085,1992.7429577464789,2193.105633802817
1241.8591549295775,1535.9014084507041,1683.781690140845,1907.3309859154929,1981.9295774647887,2185.1971830985917
1219.2640845070423,1454.6654929577464,1590.4330985915492,1812.1091549295775,1862.8450704225352,2115.1901408450703
1206.298611111111,1412.6944444444443,1541.138888888889,1771.079861111111,1813.8958333333333,2088.6388888888887
1190.5862068965516,1395.806896551724,1520.751724137931,1759.5379310344827,1791.489655172414,2094.7793103448275
1178.3978873239437,1400.031690140845,1527.4718309859154,1766.2922535211267,1795.1901408450703,2110.073943661972
1170.8496503496503,1413.2552447552448,1545.6993006993007,1790.0839160839162,1820.8881118881118,2129.255244755245
1164.9479166666667,1431.6909722222222,1565.0555555555557,1822.9479166666667,1859.5833333333333,2158.0069444444443
1161.1114982578397,1451.6759581881533,1583.9686411149826,1860.602787456446,1902.0104529616724,2188.5400696864112
1159.1625441696112,1468.47703180212,1606.52296819788,1901.9081272084807,1945.8621908127209,2215.5971731448763
1154.7543859649122,1460.4947368421053,1599.0315789473684,1934.8280701754386,1972.7473684210527,2241.501754385965
1153.1713286713286,1481.2692307692307,1621.472027972028,1951.1293706293707,2005.555944055944,2262.944055944056
1149.8166089965398,1464.878892733564,1599.5432525951558,1966.643598615917,2037.8373702422145,2264.574394463668
1150.5978647686832,1450.4199288256227,1583.2918149466193,1977.8718861209964,2053.747330960854,2270.423487544484
1148.7,1419.3689655172413,1545.6413793103447,1978.9103448275862,2064.2724137931036,2267.5
1152.2077464788733,1411.6654929577464,1534.5598591549297,1987.9788732394366,2077.2781690140846,2271.7535211267605
1147.7394366197184,1384.5105633802816,1499.9225352112676,1978.193661971831,2070.968309859155,2258.605633802817
1149.051724137931,1376.2137931034483,1486.7586206896551,1968.8517241379311,2064.8310344827587,2251.0655172413794
1151.547703180212,1374.9787985865723,1483.5017667844522,1975.3427561837457,2071.3144876325086,2252.9858657243817
1146.8807017543859,1350.3473684210526,1454.4,1956.2175438596491,2053.1719298245616,2240.487719298246
1148.872852233677,1348.3367697594501,1454.4536082474226,1954.0,2049.0274914089346,2241.171821305842
1152.1459074733095,1347.9928825622776,1451.8540925266905,1957.459074733096,2051.5195729537368,2244.811387900356
1153.3620689655172,1354.8310344827587,1458.7586206896551,1962.5655172413792,2056.5689655172414,2248.748275862069
1157.7042253521126,1363.6654929577464,1469.7957746478874,1980.3415492957747,2069.137323943662,2259.404929577465
1179.1896551724137,1399.5793103448275,1511.9172413793103,1999.3413793103448,2087.9758620689654,2285.8586206896553
1197.9288256227758,1435.9928825622776,1549.7188612099644,2030.918149466192,2119.8398576512454,2311.9750889679717
1245.4609929078015,1501.2163120567375,1622.0780141843973,2089.748226950355,2174.5141843971633,2365.5
1284.2277580071175,1529.9750889679715,1657.1387900355871,2115.7580071174375,2190.1565836298932,2392.4697508896797
1314.4982817869416,1571.8384879725086,1702.8384879725086,2146.783505154639,2223.807560137457,2435.233676975945
1336.6474820143885,1602.453237410072,1735.0827338129495,2168.8956834532373,2243.978417266187,2454.773381294964
1360.3090277777778,1627.4965277777778,1761.482638888889,2189.1736111111113,2264.7083333333335,2476.3298611111113
1380.2229965156794,1648.4878048780488,1784.9163763066201,2222.0104529616724,2299.306620209059,2504.8048780487807
1393.548951048951,1675.167832167832,1816.2097902097903,2276.255244755245,2352.77972027972,2535.472027972028
1401.5087108013938,1680.1080139372823,1822.5714285714287,2305.8571428571427,2383.714285714286,2553.1881533101046
1401.3462897526501,1682.155477031802,1828.5865724381626,2347.441696113074,2430.356890459364,2559.2473498233217
1410.208480565371,1727.3533568904593,1877.1978798586572,2410.8763250883394,2502.7102473498235,2593.180212014134
1405.759581881533,1754.993031358885,1908.4808362369338,2452.4006968641115,2564.710801393728,2610.6132404181185
1417.8159722222222,1794.1805555555557,1951.920138888889,2517.0833333333335,2643.9236111111113,2645.565972222222
1420.5971731448763,1795.9540636042402,1955.4628975265018,2554.6961130742047,2668.5689045936397,2673.272084805654
1417.3832752613241,1775.198606271777,1929.8850174216027,2572.836236933798,2681.9303135888504,2671.191637630662
1414.4344827586208,1773.0241379310344,1928.9,2573.093103448276,2693.544827586207,2665.044827586207
1410.5689045936397,1772.7067137809188,1927.4028268551237,2575.5618374558303,2712.120141342756,2657.1625441696115
1411.3519163763067,1771.7700348432056,1925.219512195122,2577.5679442508713,2723.665505226481,2658.0
1401.3485915492959,1753.4330985915492,1904.531690140845,2564.4119718309857,2711.6478873239435,2650.1232394366198
1426.2256944444443,1755.2881944444443,1903.1493055555557,2573.6354166666665,2722.3888888888887,2667.90625
1435.4671280276816,1764.5743944636679,1913.6505190311418,2573.7439446366784,2725.7162629757786,2673.5432525951555
1474.0070175438595,1810.6561403508772,1966.0842105263157,2613.305263157895,2739.536842105263,2736.8912280701757
1510.0,1856.801393728223,2020.355400696864,2643.3135888501743,2745.581881533101,2785.8466898954703
1542.0105633802816,1909.7394366197184,2079.943661971831,2663.1338028169016,2760.169014084507,2835.095070422535
1572.3333333333333,1952.017361111111,2129.1076388888887,2687.1979166666665,2770.972222222222,2877.5520833333335
1606.2992957746478,2020.7042253521126,2201.792253521127,2716.6302816901407,2794.760563380282,2940.9225352112676
1632.6132404181185,2062.668989547038,2247.98606271777,2736.6132404181185,2812.473867595819,2983.9895470383276
1658.3485915492959,2131.3274647887324,2327.3521126760565,2762.2781690140846,2831.605633802817,3033.5774647887324
1678.4564459930314,2164.909407665505,2364.7351916376306,2782.1742160278745,2840.7038327526134,3063.076655052265
1702.2887323943662,2217.6302816901407,2423.0035211267605,2810.3204225352115,2854.274647887324,3108.6795774647885
1719.3275261324043,2242.881533101045,2452.487804878049,2836.006968641115,2866.1393728222997,3139.0243902439024
1739.1408450704225,2283.7323943661972,2499.200704225352,2861.31338028169,2887.6478873239435,3171.8802816901407
1752.3020833333333,2295.6354166666665,2509.625,2867.8888888888887,2899.7638888888887,3181.597222222222
1771.711743772242,2295.391459074733,2505.1601423487546,2864.8434163701068,2892.120996441281,3183.437722419929
1777.979094076655,2285.2299651567946,2491.829268292683,2863.3449477351915,2884.7804878048782,3176.04181184669
1785.334494773519,2228.108013937282,2423.5853658536585,2813.9128919860627,2814.954703832753,3115.3728222996515
1772.25,2182.6041666666665,2371.3854166666665,2766.6180555555557,2753.4166666666665,3065.6736111111113
1763.221052631579,2171.301754385965,2358.319298245614,2728.8315789473686,2726.5543859649124,3026.1087719298243
1745.8636363636363,2130.7097902097903,2312.7237762237764,2682.213286713287,2679.1188811188813,2979.5699300699303
1733.0487804878048,2103.8606271777003,2282.6341463414633,2655.1114982578397,2644.5853658536585,2952.2334494773518
1719.1830985915492,2072.5352112676055,2250.3028169014083,2618.992957746479,2607.8591549295775,2911.137323943662
1696.9895833333333,2035.5034722222222,2208.8263888888887,2569.8020833333335,2560.3819444444443,2864.9791666666665
1674.421052631579,1989.9052631578948,2156.9543859649125,2521.266666666667,2506.301754385965,2818.1157894736843
1656.623693379791,1958.7909407665504,2120.7212543554006,2479.1463414634145,2466.9825783972124,2790.547038327526
1638.613475177305,1934.1950354609928,2091.6702127659573,2444.375886524823,2431.9645390070923,2767.4929078014184
1627.8546712802768,1908.4256055363321,2063.9723183391,2414.3217993079584,2402.8304498269895,2749.8304498269895
1579.6418439716313,1848.1985815602836,1989.095744680851,2342.9929078014184,2341.1418439716313,2718.631205673759
1572.0171821305842,1842.2474226804125,1982.6769759450171,2339.144329896907,2343.422680412371,2731.4742268041236
1567.7429577464789,1839.6408450704225,1977.4859154929577,2345.042253521127,2351.239436619718,2743.2852112676055
1559.9059233449477,1837.8188153310105,1974.7770034843206,2345.4216027874563,2356.2369337979094,2752.0243902439024
1548.618881118881,1868.3356643356644,2004.5244755244755,2351.965034965035,2373.5664335664337,2770.5384615384614
1532.8035087719297,1868.1438596491228,2003.7122807017545,2356.40350877193,2381.1859649122807,2796.5157894736844
1506.2140350877194,1857.0315789473684,1992.6666666666667,2341.178947368421,2379.1508771929825,2810.8701754385966
1469.6631944444443,1810.5729166666667,1945.2291666666667,2352.0763888888887,2396.2013888888887,2825.746527777778
1454.531914893617,1797.6560283687943,1928.3191489361702,2359.1063829787236,2418.574468085106,2831.8475177304963
1447.7491289198606,1784.7212543554008,1914.6202090592335,2360.0383275261324,2426.348432055749,2831.9477351916375
1407.1408450704225,1739.4823943661972,1865.144366197183,2352.9823943661972,2448.394366197183,2818.510563380282
1384.0487804878048,1704.0662020905922,1823.7560975609756,2336.95818815331,2457.8327526132402,2798.979094076655
1351.0034843205574,1629.6167247386759,1740.3205574912893,2320.1289198606273,2447.240418118467,2765.2787456445994
1324.200716845878,1569.4301075268818,1673.2329749103942,2306.2293906810037,2449.1397849462364,2727.1827956989246
1284.2350877192982,1539.3649122807017,1641.7964912280702,2331.6140350877195,2502.4701754385965,2722.5649122807017
1250.6161971830986,1531.8133802816901,1631.9929577464789,2345.218309859155,2538.8732394366198,2710.830985915493
1211.1992882562276,1544.950177935943,1653.3950177935942,2379.6548042704626,2581.7224199288257,2736.423487544484
1172.3846153846155,1529.5349650349651,1633.548951048951,2398.9545454545455,2621.4335664335663,2730.36013986014
1148.226480836237,1522.0731707317073,1618.2543554006968,2395.547038327526,2636.076655052265,2693.9198606271775
1128.480701754386,1508.9684210526316,1600.1684210526316,2381.417543859649,2630.6175438596492,2653.5263157894738
1105.2720848056538,1453.4416961130742,1532.625441696113,2346.3356890459363,2585.689045936396,2577.667844522968
1086.6,1395.3859649122808,1460.4280701754385,2306.038596491228,2556.5684210526315,2500.315789473684
1077.387323943662,1351.0035211267605,1407.8978873239437,2271.3485915492956,2519.211267605634,2439.426056338028
1069.231884057971,1336.8297101449275,1389.4420289855072,2274.4166666666665,2516.731884057971,2415.81884057971
1069.0034965034965,1341.576923076923,1393.8706293706293,2269.972027972028,2504.7342657342656,2404.8321678321677
1066.8885017421603,1365.8536585365853,1424.5121951219512,2277.6620209059233,2528.5853658536585,2414.5052264808364
1076.5069444444443,1397.1458333333333,1460.6493055555557,2291.8958333333335,2544.5694444444443,2435.1006944444443
1073.4771929824562,1402.621052631579,1467.1052631578948,2290.2982456140353,2544.9333333333334,2438.5719298245613
1070.6219081272084,1403.946996466431,1469.3250883392227,2274.4346289752652,2530.9823321554773,2430.8904593639577
1063.914590747331,1404.693950177936,1470.0213523131672,2273.7544483985766,2530.270462633452,2433.5800711743773
1054.0035211267605,1390.281690140845,1452.3239436619717,2268.8028169014083,2528.0774647887324,2418.5352112676055
1032.857142857143,1360.1637630662021,1411.5121951219512,2280.7839721254354,2558.1324041811845,2409.1289198606273
1003.5492957746479,1340.1549295774648,1378.225352112676,2282.239436619718,2577.1267605633802,2386.6302816901407
930.5640138408304,1256.5743944636679,1262.242214532872,2303.8961937716263,2646.8442906574396,2337.176470588235
886.2916666666666,1179.2083333333333,1166.4791666666667,2320.65625,2686.472222222222,2304.472222222222
846.5457746478874,1131.0422535211267,1102.369718309859,2344.644366197183,2743.4647887323945,2283.7676056338028
809.416961130742,1083.8763250883392,1039.1766784452298,2378.0388692579504,2812.3745583038867,2267.632508833922
785.9094076655052,1033.630662020906,975.1881533101046,2395.0975609756097,2857.0871080139373,2246.9268292682927
768.830985915493,1013.3802816901408,953.7852112676056,2405.2218309859154,2850.478873239437,2236.7218309859154
754.4805653710247,1002.1554770318021,935.6925795053004,2410.095406360424,2854.332155477032,2227.6219081272084
751.5296167247387,1009.6236933797909,942.9442508710802,2408.94425087108,2831.8885017421603,2229.05574912892
753.25,1021.1423611111111,956.6006944444445,2400.753472222222,2795.7291666666665,2227.2395833333335
755.4152249134949,1032.477508650519,967.9619377162629,2401.961937716263,2802.2698961937717,2226.785467128028
752.2429577464789,1036.0845070422536,969.8521126760563,2403.8380281690143,2813.5140845070423,2234.105633802817
759.6678200692041,1055.0346020761247,992.0415224913495,2403.8373702422145,2815.59169550173,2235.0415224913495
765.3024911032029,1080.88256227758,1019.2633451957296,2409.5978647686834,2830.0427046263344,2239.5729537366547
771.7386759581882,1116.4599303135888,1057.5017421602788,2424.3728222996515,2832.334494773519,2252.547038327526
779.7979094076655,1148.9198606271777,1088.439024390244,2443.3240418118467,2841.4912891986064,2264.7770034843206
790.0320284697509,1175.9928825622776,1118.491103202847,2445.9039145907473,2829.928825622776,2265.928825622776
807.3636363636364,1179.3986013986014,1125.188811188811,2456.7237762237764,2847.4615384615386,2271.5314685314684
829.4172413793103,1171.6965517241379,1119.5379310344827,2452.0103448275863,2832.2827586206895,2266.348275862069
842.4647887323944,1156.0669014084508,1109.9823943661972,2443.112676056338,2818.0985915492956,2258.4647887323945
870.9611307420495,1129.3144876325089,1086.8975265017668,2405.3498233215546,2769.7597173144877,2238.9929328621906
897.3614035087719,1127.4526315789474,1096.2947368421053,2378.2701754385967,2726.4070175438596,2239.417543859649
929.4216027874564,1158.5923344947735,1143.8397212543555,2359.6864111498257,2692.6202090592333,2243.501742160279
951.0804195804196,1192.332167832168,1189.7272727272727,2366.4055944055945,2690.755244755245,2266.6153846153848
970.4703832752613,1217.588850174216,1221.3449477351917,2355.937282229965,2669.6585365853657,2273.1742160278745
988.5246478873239,1247.6021126760563,1261.2077464788733,2367.478873239437,2672.1267605633802,2299.9542253521126
1003.6170212765958,1265.049645390071,1282.6524822695035,2366.5709219858154,2670.751773049645,2308.9858156028367
1024.902097902098,1284.972027972028,1307.5349650349651,2359.0314685314684,2658.4405594405594,2320.2342657342656
1053.432055749129,1325.8362369337979,1357.9756097560976,2353.121951219512,2646.466898954704,2345.1428571428573
1086.2160278745644,1362.5017421602788,1407.6864111498257,2354.8257839721255,2630.2160278745646,2372.3937282229967
1128.9964788732395,1437.306338028169,1495.4471830985915,2359.56338028169,2612.5,2416.3380281690143
1179.6180555555557,1488.2083333333333,1562.357638888889,2367.8819444444443,2577.5555555555557,2481.746527777778
1205.8133802816901,1524.3838028169014,1603.0528169014085,2363.355633802817,2550.2464788732395,2506.1408450704225
